sp,status,date2,iv,mean,sd,se
Pinus sylvestris,Decaimiento,2019-04-01,evi,0.35459657576137626,0.06312745340865114,0.014115727706819476
Pinus sylvestris,Decaimiento,2019-04-01,nbr,0.3440088667897373,0.075641075746128425,0.016913858725955376
Pinus sylvestris,Decaimiento,2019-04-01,ndvi,0.5683683943343645,0.11326638903821355,0.02532713454553825
Pinus sylvestris,Decaimiento,2019-05-01,evi,0.3550513246691405,0.03589843095635121,0.004634467508297501
Pinus sylvestris,Decaimiento,2019-05-01,nbr,0.32190095198648555,0.06775461032899599,0.00874708258109915
Pinus sylvestris,Decaimiento,2019-05-01,ndvi,0.60099373305402215,0.1333201730808491,0.017211560335187295
Pinus sylvestris,Decaimiento,2019-06-01,evi,0.33654452973137944,0.0551342253182803,0.007117797882124897
Pinus sylvestris,Decaimiento,2019-06-01,nbr,0.3146420627866396,0.08803889917138207,0.011365773010306557
Pinus sylvestris,Decaimiento,2019-06-01,ndvi,0.6194148656047093,0.07050978364075036,0.009102773926177143
Pinus sylvestris,Decaimiento,2019-07-01,evi,0.1966173757461215,0.2802973091938219,0.03133819186338312
Pinus sylvestris,Decaimiento,2019-07-01,nbr,0.2465182790297275,0.09426076916004081,0.01053867437266335
Pinus sylvestris,Decaimiento,2019-07-01,ndvi,0.4559409260054585,0.2303720757404561,0.0257563810736695
Pinus sylvestris,Decaimiento,2019-08-01,evi,0.2719459985338507,0.07552049943626796,0.00902642615174494
Pinus sylvestris,Decaimiento,2019-08-01,nbr,0.2808363993108935,0.09923174291101959,0.011860461808136602
Pinus sylvestris,Decaimiento,2019-08-01,ndvi,0.584802685280252,0.0684241884965945,0.008178254766161906
Pinus sylvestris,Decaimiento,2019-09-01,evi,0.2705090590078329,0.09244806383975804,0.011934993721350099
Pinus sylvestris,Decaimiento,2019-09-01,nbr,0.3085179904637832,0.09620712187574032,0.012420286027042983
Pinus sylvestris,Decaimiento,2019-09-01,ndvi,0.5806121592596466,0.15385885892127454,0.019863093275619092
Pinus sylvestris,Decaimiento,2019-10-01,evi,0.30540551711180386,0.03511283646437967,0.005551826916822674
Pinus sylvestris,Decaimiento,2019-10-01,nbr,0.3582717697034019,0.09668251143439394,0.015286847301897891
Pinus sylvestris,Decaimiento,2019-10-01,ndvi,0.675303533506961,0.05125495495403246,0.008104119951203673
Pinus sylvestris,Decaimiento,2019-11-01,evi,0.2933204442864153,0.026424913966557953,0.00835629151083176
Pinus sylvestris,Decaimiento,2019-11-01,nbr,0.4811455485695421,0.060147474378604286,0.01902030145430103
Pinus sylvestris,Decaimiento,2019-11-01,ndvi,0.6588415099195124,0.02657538448353612,0.008403874466267166
Pinus sylvestris,Decaimiento,2019-12-01,evi,0.31395557323933365,0.05214528702318564,0.009520383323393396
Pinus sylvestris,Decaimiento,2019-12-01,nbr,0.4416919408127732,0.09761060473800932,0.01782117668890945
Pinus sylvestris,Decaimiento,2019-12-01,ndvi,0.7119807068213283,0.0415040697194619,0.0075775717378721305
Pinus sylvestris,Decaimiento,2020-01-01,evi,0.26132775072640635,0.05112619839998064,0.011432165505349768
Pinus sylvestris,Decaimiento,2020-01-01,nbr,0.2220321758986974,0.20847175694959696,0.0466157019928113
Pinus sylvestris,Decaimiento,2020-01-01,ndvi,0.5261207493679626,0.21522715610606327,0.04812625516571164
Pinus sylvestris,Decaimiento,2020-02-01,evi,0.26729336007589005,0.08087963137105066,0.010441515511582471
Pinus sylvestris,Decaimiento,2020-02-01,nbr,0.34966082593848774,0.09701788572615552,0.012524955190055153
Pinus sylvestris,Decaimiento,2020-02-01,ndvi,0.6667293791915287,0.10665777136598324,0.013769459074801713
Pinus sylvestris,Decaimiento,2020-03-01,evi,0.3330231841251068,0.026640607700378675,0.005957020977995106
Pinus sylvestris,Decaimiento,2020-03-01,nbr,0.326471881377588,0.080106850258087,0.01791243626404791
Pinus sylvestris,Decaimiento,2020-03-01,ndvi,0.6937684879281796,0.05297776468609828,0.011846188313410356
Pinus sylvestris,Decaimiento,2020-04-01,evi,0.3482604038939187,0.02317886706616248,0.0073298013511338194
Pinus sylvestris,Decaimiento,2020-04-01,nbr,0.3549764239433181,0.05443400525707387,0.01721354387779328
Pinus sylvestris,Decaimiento,2020-04-01,ndvi,0.6946074787367932,0.047617873164281316,0.015058093653213818
Pinus sylvestris,Decaimiento,2020-05-01,evi,0.4139975479463203,0.03172588409865731,0.007094123349087738
Pinus sylvestris,Decaimiento,2020-05-01,nbr,0.3667168728074595,0.04402848763012704,0.009845069128747268
Pinus sylvestris,Decaimiento,2020-05-01,ndvi,0.6834619181315501,0.03475316404811777,0.00777104372447931
Pinus sylvestris,Decaimiento,2020-06-01,evi,0.333145104903044,0.10337849773388462,0.01461992735530159
Pinus sylvestris,Decaimiento,2020-06-01,nbr,0.37427179117928266,0.06815185825222016,0.009638128224121849
Pinus sylvestris,Decaimiento,2020-06-01,ndvi,0.6707320813735606,0.05702940462765159,0.008065175747848782
Pinus sylvestris,Decaimiento,2020-07-01,evi,0.3419339870999662,0.0692936784265165,0.00730419504263549
Pinus sylvestris,Decaimiento,2020-07-01,nbr,0.29961863456543786,0.11767140081996359,0.012403654735122999
Pinus sylvestris,Decaimiento,2020-07-01,ndvi,0.5848393224273115,0.17351679143808416,0.018290275774291646
Pinus sylvestris,Decaimiento,2020-08-01,evi,0.34084207197267363,0.04289578174414891,0.004795894196395573
Pinus sylvestris,Decaimiento,2020-08-01,nbr,0.33881187955232317,0.09373063993370297,0.01047940412331581
Pinus sylvestris,Decaimiento,2020-08-01,ndvi,0.6386332265635225,0.06313173697190996,0.00705834277034137
Pinus sylvestris,Decaimiento,2020-09-01,evi,0.3221248281214771,0.04788342562078713,0.00677173899258005
Pinus sylvestris,Decaimiento,2020-09-01,nbr,0.3691934898141634,0.09438513428028428,0.013348073698558376
Pinus sylvestris,Decaimiento,2020-09-01,ndvi,0.6361795836848742,0.08591836697373802,0.012150691983120892
Pinus sylvestris,Decaimiento,2020-10-01,evi,0.3389308910472058,0.043728908098630725,0.009778081109037938
Pinus sylvestris,Decaimiento,2020-10-01,nbr,0.44018862734541836,0.09415993099656436,0.02105480064650074
Pinus sylvestris,Decaimiento,2020-10-01,ndvi,0.711856433316876,0.07968806405962194,0.01781879282326725
Pinus sylvestris,Decaimiento,2020-11-01,evi,0.3124150493246609,0.05299312499451761,0.009675176650729376
Pinus sylvestris,Decaimiento,2020-11-01,nbr,0.43301301538413245,0.10479212942876115,0.019132337712377812
Pinus sylvestris,Decaimiento,2020-11-01,ndvi,0.7234602624253823,0.07981181449175245,0.014571577050850177
Pinus sylvestris,Decaimiento,2020-12-01,evi,0.2927647009370459,0.06537911335523997,0.020674690960489146
Pinus sylvestris,Decaimiento,2020-12-01,nbr,0.48107691631533456,0.10166494664626807,0.03214927896017037
Pinus sylvestris,Decaimiento,2020-12-01,ndvi,0.7350640659564678,0.06841085032730576,0.021633410370316165
Pinus sylvestris,Decaimiento,2021-01-01,evi,0.30041513662903324,0.09359727349260519,0.013952657735873623
Pinus sylvestris,Decaimiento,2021-01-01,nbr,0.6243165462436809,0.21501019189134513,0.032051826994954784
Pinus sylvestris,Decaimiento,2021-01-01,ndvi,0.47106474137585275,0.23628203952673293,0.035222846816271136
Pinus sylvestris,Decaimiento,2021-02-01,evi,0.1389097842903307,0.006869583527019122,0.0021723530522153272
Pinus sylvestris,Decaimiento,2021-02-01,nbr,0.3221098517693819,0.07177331564251353,0.022696715265253423
Pinus sylvestris,Decaimiento,2021-02-01,ndvi,0.43239923235774796,0.02057825711651291,0.006507416276474974
Pinus sylvestris,Decaimiento,2021-03-01,evi,0.3346985682111432,0.030025152321007508,0.006713828162455837
Pinus sylvestris,Decaimiento,2021-03-01,nbr,0.3925483696711245,0.0754112417147979,0.016862466274195593
Pinus sylvestris,Decaimiento,2021-03-01,ndvi,0.7133147633434107,0.05440143268647025,0.012164530156032647
Pinus sylvestris,Decaimiento,2021-04-01,evi,0.35716869200909956,0.028151585955743543,0.005139752885835456
Pinus sylvestris,Decaimiento,2021-04-01,nbr,0.4000288079935482,0.06140138689622058,0.01121030822172071
Pinus sylvestris,Decaimiento,2021-04-01,ndvi,0.6958662017385239,0.04570980854648648,0.008345431080051025
Pinus sylvestris,Decaimiento,2021-05-01,evi,0.3406576315162449,0.021410214775086447,0.006770504388266283
Pinus sylvestris,Decaimiento,2021-05-01,nbr,0.3711648210825378,0.04472829732552867,0.014144329540988836
Pinus sylvestris,Decaimiento,2021-05-01,ndvi,0.6952055845382281,0.05420951092115013,0.017142552535460685
Pinus sylvestris,Decaimiento,2021-06-01,evi,0.29867995085798127,0.12498147092523643,0.0176750491227808
Pinus sylvestris,Decaimiento,2021-06-01,nbr,0.3572709233831845,0.06056523414147414,0.008565217553117474
Pinus sylvestris,Decaimiento,2021-06-01,ndvi,0.601543606605274,0.0993268301058914,0.014046935024327986
Pinus sylvestris,Decaimiento,2021-07-01,evi,0.3175576306957566,0.04896626672920362,0.005474595050544279
Pinus sylvestris,Decaimiento,2021-07-01,nbr,0.2874863278447273,0.08625990514898595,0.009644150582290834
Pinus sylvestris,Decaimiento,2021-07-01,ndvi,0.6047773768558211,0.08843641539978965,0.009887491826016944
Pinus sylvestris,Decaimiento,2021-08-01,evi,0.2903346866427295,0.045621749415943616,0.005100666647325562
Pinus sylvestris,Decaimiento,2021-08-01,nbr,0.27377727201434243,0.09497915529900774,0.010618992384704533
Pinus sylvestris,Decaimiento,2021-08-01,ndvi,0.5664398733826627,0.09524543964326294,0.010648763879459462
Pinus sylvestris,Decaimiento,2021-09-01,evi,0.3250695334823637,0.04377498697539196,0.009788384659114432
Pinus sylvestris,Decaimiento,2021-09-01,nbr,0.3309287594644524,0.11779951282784541,0.02634077183994208
Pinus sylvestris,Decaimiento,2021-09-01,ndvi,0.6318566640019102,0.10472245078036345,0.023416651871526854
Pinus sylvestris,Decaimiento,2021-10-01,evi,0.32550464037250915,0.032072677569001125,0.0038334181808427617
Pinus sylvestris,Decaimiento,2021-10-01,nbr,0.39930381661663467,0.09914122584398181,0.011849642949320944
Pinus sylvestris,Decaimiento,2021-10-01,ndvi,0.7100828793141286,0.08126236280242724,0.009712710088357206
Pinus sylvestris,Decaimiento,2021-11-01,evi,0.29572884499423147,0.07349720645191193,0.011620928702383218
Pinus sylvestris,Decaimiento,2021-11-01,nbr,0.37139118697165263,0.1554628295250693,0.024580831639684587
Pinus sylvestris,Decaimiento,2021-11-01,ndvi,0.5611835953834379,0.267222825852542,0.042251638624027935
Pinus sylvestris,Decaimiento,2021-12-01,evi,0.30561355776420407,0.05083941052969279,0.009281963985792802
Pinus sylvestris,Decaimiento,2021-12-01,nbr,0.4444575003117802,0.0999067774293336,0.018240398548564667
Pinus sylvestris,Decaimiento,2021-12-01,ndvi,0.7086617449438118,0.06037009153073246,0.01102202031001125
Pinus sylvestris,Decaimiento,2022-01-01,evi,0.27183946692747285,0.09132448129539493,0.010210387409320554
Pinus sylvestris,Decaimiento,2022-01-01,nbr,0.3396939159471748,0.14803117957008669,0.016550389015409596
Pinus sylvestris,Decaimiento,2022-01-01,ndvi,0.5456931744900745,0.26356630146216137,0.02946760833237975
Pinus sylvestris,Decaimiento,2022-02-01,evi,0.2709075228395418,0.07781369672996838,0.011004518525390824
Pinus sylvestris,Decaimiento,2022-02-01,nbr,0.29810717128747655,0.14625214759191293,0.020683177065067487
Pinus sylvestris,Decaimiento,2022-02-01,ndvi,0.5285857300101432,0.26229950116130446,0.037094751194601414
Pinus sylvestris,Decaimiento,2022-04-01,evi,0.3153381115215246,0.03436848596650698,0.006274798343718539
Pinus sylvestris,Decaimiento,2022-04-01,nbr,0.31873543880255617,0.08160741721714797,0.01489940775652247
Pinus sylvestris,Decaimiento,2022-04-01,ndvi,0.6641650937099474,0.055959650166315364,0.010216787568729548
Pinus sylvestris,Decaimiento,2022-05-01,evi,0.2731530515701189,0.42423257085517596,0.050705490569758656
Pinus sylvestris,Decaimiento,2022-05-01,nbr,0.3329827536744007,0.11917110783358294,0.01424367174887724
Pinus sylvestris,Decaimiento,2022-05-01,ndvi,0.49622890349967846,0.2634463112895872,0.0314878568276929
Pinus sylvestris,Decaimiento,2022-06-01,evi,0.3332310277128961,0.04367441317305984,0.007973820426895217
Pinus sylvestris,Decaimiento,2022-06-01,nbr,0.31118055017260116,0.07292651907069432,0.013314499845116654
Pinus sylvestris,Decaimiento,2022-06-01,ndvi,0.6003472147260068,0.08130681056123139,0.014844524741061902
Pinus sylvestris,Decaimiento,2022-07-01,evi,0.27841691498324556,0.08893749257442599,0.008479857195102284
Pinus sylvestris,Decaimiento,2022-07-01,nbr,0.21650032079190093,0.18447140627244243,0.017588658466629856
Pinus sylvestris,Decaimiento,2022-07-01,ndvi,0.5800016313649523,0.14795036874214657,0.01410651416607272
Pinus sylvestris,Decaimiento,2022-08-01,evi,0.3100288875188054,0.05652082246380795,0.005652082246380795
Pinus sylvestris,Decaimiento,2022-08-01,nbr,0.2748361776366308,0.10001910326603969,0.010001910326603969
Pinus sylvestris,Decaimiento,2022-08-01,ndvi,0.5350769934627142,0.12232672929623764,0.012232672929623763
Pinus sylvestris,Decaimiento,2022-09-01,evi,0.30590091613595694,0.048245207160174004,0.007628237040640689
Pinus sylvestris,Decaimiento,2022-09-01,nbr,0.30218693039311556,0.12021830717929051,0.019008183356816512
Pinus sylvestris,Decaimiento,2022-09-01,ndvi,0.5730815501127842,0.1015997885704905,0.016064337083714637
Pinus sylvestris,Decaimiento,2022-10-01,evi,0.18113232702898363,0.5031996377998081,0.09187126418379472
Pinus sylvestris,Decaimiento,2022-10-01,nbr,0.3092998410514773,0.09447633359634659,0.017248939687034066
Pinus sylvestris,Decaimiento,2022-10-01,ndvi,0.39886402641108953,0.2923002566401944,0.053366481375461225
Pinus sylvestris,Decaimiento,2022-11-01,evi,0.3228556138482303,0.04451173301439212,0.01407584589267915
Pinus sylvestris,Decaimiento,2022-11-01,nbr,0.46254833271252593,0.07393402418226827,0.023379991299793568
Pinus sylvestris,Decaimiento,2022-11-01,ndvi,0.6843775834473873,0.049532832282497566,0.015663656897180914
Pinus sylvestris,Decaimiento,2022-12-01,evi,0.31797549435789063,0.05512724611035136,0.017432765884136826
Pinus sylvestris,Decaimiento,2022-12-01,nbr,0.44905426815806,0.08078884583344678,0.0255476762369896
Pinus sylvestris,Decaimiento,2022-12-01,ndvi,0.7117264186593351,0.05603434770885285,0.017719616596181258
Pinus sylvestris,Decaimiento,2023-01-01,evi,0.3105766700164769,0.06214139942660765,0.009825417958918075
Pinus sylvestris,Decaimiento,2023-01-01,nbr,0.4669365557102124,0.07763096093619481,0.01227453267529665
Pinus sylvestris,Decaimiento,2023-01-01,ndvi,0.6978228166395951,0.07381555723945893,0.011671264381561063
Pinus sylvestris,Decaimiento,2023-02-01,evi,0.3315954250996262,0.04736398421155158,0.007488903458437869
Pinus sylvestris,Decaimiento,2023-02-01,nbr,0.4088418200106247,0.08564875401182537,0.01354225707164261
Pinus sylvestris,Decaimiento,2023-02-01,ndvi,0.7065675921055764,0.05696198803589481,0.009006481112234432
Pinus sylvestris,Decaimiento,2023-03-01,evi,0.3329857079997489,0.04131181128899097,0.0058423723811088955
Pinus sylvestris,Decaimiento,2023-03-01,nbr,0.40124235326309204,0.07827213331555202,0.011069351249072863
Pinus sylvestris,Decaimiento,2023-03-01,ndvi,0.7079725724361807,0.07842637426975194,0.011091164214003153
Pinus sylvestris,Decaimiento,2023-04-01,evi,0.35957274895977076,0.027960019392113723,0.003954143862854196
Pinus sylvestris,Decaimiento,2023-04-01,nbr,0.396596433312402,0.08226095321463217,0.011633455568987146
Pinus sylvestris,Decaimiento,2023-04-01,ndvi,0.6739080846630481,0.05608371509415532,0.007931435051442311
Pinus sylvestris,Decaimiento,2023-05-01,evi,0.34898795370413027,0.04946819730833014,0.009031615848296252
Pinus sylvestris,Decaimiento,2023-05-01,nbr,0.2693695666999842,0.08809462428131036,0.016083804304605338
Pinus sylvestris,Decaimiento,2023-05-01,ndvi,0.5168368665969955,0.16072122602243374,0.029343546987457756
Pinus sylvestris,Decaimiento,2023-06-01,evi,0.3266395496241449,0.07896483699985954,0.012485436999174664
Pinus sylvestris,Decaimiento,2023-06-01,nbr,0.36278328562229334,0.09988526444816906,0.015793247017222792
Pinus sylvestris,Decaimiento,2023-06-01,ndvi,0.6148079615347724,0.08179461762531523,0.012932864601927456
Pinus sylvestris,Decaimiento,2023-07-01,evi,0.35251794892559735,0.08020436799447547,0.008967120946402781
Pinus sylvestris,Decaimiento,2023-07-01,nbr,0.29516722926419137,0.10091582194855696,0.011282731894111931
Pinus sylvestris,Decaimiento,2023-07-01,ndvi,0.5938852590252348,0.09551096744670015,0.010678450790379553
Pinus sylvestris,Decaimiento,2023-08-01,evi,0.30325715239495454,0.05153746638734635,0.004913904614483693
Pinus sylvestris,Decaimiento,2023-08-01,nbr,0.2584267118130915,0.11063522560956854,0.010548654867146949
Pinus sylvestris,Decaimiento,2023-08-01,ndvi,0.5604222611619778,0.10264229510573687,0.009786558845762607
Pinus sylvestris,Decaimiento,2023-09-01,evi,0.3502909824406066,0.038213479745146516,0.005404202132105577
Pinus sylvestris,Decaimiento,2023-09-01,nbr,0.3789248589215172,0.1097258902214166,0.015517584209458871
Pinus sylvestris,Decaimiento,2023-09-01,ndvi,0.6756173319210482,0.08493608652642422,0.012011776550056382
Pinus sylvestris,Decaimiento,2023-10-01,evi,0.3587528651484351,0.02704054368597712,0.00493690524800452
Pinus sylvestris,Decaimiento,2023-10-01,nbr,0.4019453028352315,0.08812276569449186,0.016088942200205198
Pinus sylvestris,Decaimiento,2023-10-01,ndvi,0.686370385250172,0.06763160917616466,0.012347785982052923
Pinus sylvestris,Decaimiento,2023-11-01,evi,0.3531989886121634,0.0488245600374825,0.010917503521533055
Pinus sylvestris,Decaimiento,2023-11-01,nbr,0.4493057630844661,0.07604249484080536,0.017003618764271783
Pinus sylvestris,Decaimiento,2023-11-01,ndvi,0.7149219881949817,0.05252440056543851,0.011744813014174888
Pinus sylvestris,Decaimiento,2023-12-01,evi,0.33302457649824707,0.054078711892283866,0.007647884779373502
Pinus sylvestris,Decaimiento,2023-12-01,nbr,0.470885229515636,0.07778923729027683,0.01100105943825684
Pinus sylvestris,Decaimiento,2023-12-01,ndvi,0.7235285336713498,0.05606823427662449,0.007929245733231439
Pinus sylvestris,Sanos,2017-06-01,evi,0.4003425882083064,0.0630339479286052,0.012866750741520617
Pinus sylvestris,Sanos,2017-06-01,nbr,0.4970667701016104,0.052294327541424886,0.01067453490987201
Pinus sylvestris,Sanos,2017-06-01,ndvi,0.7450239901784804,0.06585026611902585,0.013441629284841373
Pinus sylvestris,Sanos,2017-07-01,evi,0.4011959693005301,0.051719656599654565,0.008177595732833385
Pinus sylvestris,Sanos,2017-07-01,nbr,0.5079373157703275,0.05452693131381869,0.008621464838561224
Pinus sylvestris,Sanos,2017-07-01,ndvi,0.7612404108402545,0.07736303059125976,0.012232169168083182
Pinus sylvestris,Sanos,2017-08-01,evi,0.3917674081476647,0.046295797356817554,0.011573949339204389
Pinus sylvestris,Sanos,2017-08-01,nbr,0.5276475247961173,0.04800572841524194,0.012001432103810486
Pinus sylvestris,Sanos,2017-08-01,ndvi,0.7818554632280572,0.07678988586571459,0.019197471466428646
Pinus sylvestris,Sanos,2017-09-01,evi,0.354436072033646,0.0740303248101957,0.013086836171683021
Pinus sylvestris,Sanos,2017-09-01,nbr,0.5047063615246379,0.11437165946445822,0.020218243995719247
Pinus sylvestris,Sanos,2017-09-01,ndvi,0.6934636473825134,0.16295177835406818,0.02880607687014222
Pinus sylvestris,Sanos,2017-10-01,evi,0.38718136410510295,0.04797979884738527,0.007586272301722949
Pinus sylvestris,Sanos,2017-10-01,nbr,0.5881901433397367,0.0493682942151026,0.007805812695851939
Pinus sylvestris,Sanos,2017-10-01,ndvi,0.8135467277420246,0.05489330640278888,0.008679393826515856
Pinus sylvestris,Sanos,2017-12-01,evi,0.41447359958885743,0.100373849229823,0.020488726177676386
Pinus sylvestris,Sanos,2017-12-01,nbr,0.631666353968788,0.09044855878651,0.018462734749756463
Pinus sylvestris,Sanos,2017-12-01,ndvi,0.8789886612558909,0.07276803373429698,0.014853712686221729
Pinus sylvestris,Sanos,2018-01-01,evi,0.40192775234371025,0.07102509787985596,0.012555582086321107
Pinus sylvestris,Sanos,2018-01-01,nbr,0.6578353107363631,0.08367923283573457,0.01479253824565898
Pinus sylvestris,Sanos,2018-01-01,ndvi,0.8219296420297079,0.07400715248600326,0.013082739844789939
Pinus sylvestris,Sanos,2018-02-01,evi,0.2731218121823304,0.046698573946842736,0.011674643486710684
Pinus sylvestris,Sanos,2018-02-01,nbr,0.37846359786813477,0.14913706522191522,0.037284266305478805
Pinus sylvestris,Sanos,2018-02-01,ndvi,0.49460044837201766,0.21771652359537558,0.054429130898843894
Pinus sylvestris,Sanos,2018-04-01,evi,0.3048251700827601,0.04187385903477834,0.007402322419485336
Pinus sylvestris,Sanos,2018-04-01,nbr,0.34933327142123893,0.09489467309120007,0.016775166710317042
Pinus sylvestris,Sanos,2018-04-01,ndvi,0.6001303588990115,0.07851687216785565,0.013879953186862005
Pinus sylvestris,Sanos,2018-05-01,evi,0.3394038538994775,0.04976971389238806,0.017596251095510957
Pinus sylvestris,Sanos,2018-06-01,evi,0.4233980515135175,0.059586982546732586,0.009421529187218778
Pinus sylvestris,Sanos,2018-06-01,nbr,0.4870506227241425,0.04934573216914613,0.007802245323157147
Pinus sylvestris,Sanos,2018-06-01,ndvi,0.694587332161938,0.05869714952940207,0.009280834233619552
Pinus sylvestris,Sanos,2018-07-01,evi,0.4257714746744974,0.11794571819803142,0.015761159561929354
Pinus sylvestris,Sanos,2018-07-01,nbr,0.5339853235524309,0.10332539476146384,0.013807436662520167
Pinus sylvestris,Sanos,2018-07-01,ndvi,0.7411565759087217,0.07625435514654154,0.010189916828847881
Pinus sylvestris,Sanos,2018-08-01,evi,0.4562452247605087,0.04682349420043929,0.005852936775054911
Pinus sylvestris,Sanos,2018-08-01,nbr,0.5993186428103665,0.05217488287137608,0.00652186035892201
Pinus sylvestris,Sanos,2018-08-01,ndvi,0.7642507374349349,0.060767589729727886,0.007595948716215986
Pinus sylvestris,Sanos,2018-09-01,evi,0.4222634401529768,0.05336336077404028,0.006670420096755035
Pinus sylvestris,Sanos,2018-09-01,nbr,0.6324866015424742,0.04179134661274061,0.005223918326592576
Pinus sylvestris,Sanos,2018-09-01,ndvi,0.7505866591858616,0.06524628511754499,0.008155785639693124
Pinus sylvestris,Sanos,2018-10-01,evi,0.4545893681701567,0.07322860675847702,0.011578459361879354
Pinus sylvestris,Sanos,2018-10-01,nbr,0.5980777297222097,0.11769413887297694,0.01860907730453849
Pinus sylvestris,Sanos,2018-10-01,ndvi,0.7464494569052027,0.12256949697790478,0.019379939105565198
Pinus sylvestris,Sanos,2018-12-01,evi,0.3973288809479113,0.11423682128328548,0.02331849349846357
Pinus sylvestris,Sanos,2018-12-01,nbr,0.6429126340090052,0.10755054234627977,0.021953662525665014
Pinus sylvestris,Sanos,2018-12-01,ndvi,0.7906783957985412,0.050277697888135214,0.01026289210564489
Pinus sylvestris,Sanos,2019-01-01,evi,0.4013050501308067,0.11090488743954398,0.016007741654416468
Pinus sylvestris,Sanos,2019-01-01,nbr,0.6630395842342981,0.10053309168159577,0.014510701886208663
Pinus sylvestris,Sanos,2019-01-01,ndvi,0.8215008384101097,0.04228817022006029,0.006103771615022131
Pinus sylvestris,Sanos,2019-02-01,evi,0.3546575495617563,0.09646086713816944,0.012890125573648265
Pinus sylvestris,Sanos,2019-02-01,nbr,0.48800676922043634,0.20777884406458527,0.027765615953914514
Pinus sylvestris,Sanos,2019-02-01,ndvi,0.6666062050892604,0.24858849109289505,0.03321903442731139
Pinus sylvestris,Sanos,2019-03-01,evi,0.344158601445417,0.08104847057188956,0.009296897177668335
Pinus sylvestris,Sanos,2019-03-01,nbr,0.511311493848729,0.11401184268748282,0.013078055280041955
Pinus sylvestris,Sanos,2019-03-01,ndvi,0.7306926194025752,0.05609414078472845,0.006434439236983543
Pinus sylvestris,Sanos,2019-04-01,evi,0.3587540327972905,0.07272855987949255,0.018182139969873137
Pinus sylvestris,Sanos,2019-04-01,nbr,0.4485519008363872,0.13983387290349214,0.034958468225873035
Pinus sylvestris,Sanos,2019-04-01,ndvi,0.6790007415614616,0.06158659368539952,0.01539664842134988
Pinus sylvestris,Sanos,2019-05-01,evi,0.39898619684340064,0.05855117555485846,0.008451134241991643
Pinus sylvestris,Sanos,2019-05-01,nbr,0.47272282623509415,0.09132375958024516,0.013181449294265802
Pinus sylvestris,Sanos,2019-05-01,ndvi,0.6949212838056918,0.0604990357921721,0.008732283650080842
Pinus sylvestris,Sanos,2019-06-01,evi,0.44767457122300974,0.06679954567226708,0.009641683918907025
Pinus sylvestris,Sanos,2019-06-01,nbr,0.5668586528941214,0.047450261606487104,0.0068488553279058735
Pinus sylvestris,Sanos,2019-06-01,ndvi,0.7402261057325384,0.06122328885123956,0.008836820574734344
Pinus sylvestris,Sanos,2019-07-01,evi,0.4241135254481171,0.11837289602698328,0.01581824360047092
Pinus sylvestris,Sanos,2019-07-01,nbr,0.5205294288361079,0.13996642518175514,0.018703800310059155
Pinus sylvestris,Sanos,2019-07-01,ndvi,0.6925086220969445,0.1475406954956809,0.01971595475539926
Pinus sylvestris,Sanos,2019-08-01,evi,0.4015089303503778,0.11490168639577453,0.014833743928732735
Pinus sylvestris,Sanos,2019-08-01,nbr,0.5635289423461403,0.058390933305659413,0.007538237075410897
Pinus sylvestris,Sanos,2019-08-01,ndvi,0.7362184992279612,0.07678861585514278,0.009913367679509559
Pinus sylvestris,Sanos,2019-09-01,evi,0.466888592491501,0.17353812216851852,0.025048070387164084
Pinus sylvestris,Sanos,2019-09-01,nbr,0.6243095069291197,0.04418553991031552,0.006377633340377405
Pinus sylvestris,Sanos,2019-09-01,ndvi,0.7207475881349651,0.16347154023772215,0.023595084440272907
Pinus sylvestris,Sanos,2019-10-01,evi,0.413006794629882,0.034646207853968936,0.006124642128985014
Pinus sylvestris,Sanos,2019-10-01,nbr,0.6468669020398162,0.04817430438443083,0.008516094327293966
Pinus sylvestris,Sanos,2019-10-01,ndvi,0.8068446270607841,0.034008032158801535,0.0060118275385746866
Pinus sylvestris,Sanos,2019-11-01,nbr,0.6754860422738986,0.04378090817718548,0.01547888852929671
Pinus sylvestris,Sanos,2019-11-01,ndvi,0.7045787591887085,0.033605785865318163,0.01188143953623475
Pinus sylvestris,Sanos,2019-12-01,evi,0.38631931786170765,0.095032376594199,0.019398402641649888
Pinus sylvestris,Sanos,2019-12-01,nbr,0.5835572910305812,0.17746032454438482,0.03622393706020371
Pinus sylvestris,Sanos,2019-12-01,ndvi,0.7324588229155031,0.16993358814030815,0.034687548425335495
Pinus sylvestris,Sanos,2020-01-01,evi,0.43280127193502455,0.10143080084765878,0.025357700211914695
Pinus sylvestris,Sanos,2020-01-01,nbr,0.4572360410352088,0.25502378575675383,0.06375594643918846
Pinus sylvestris,Sanos,2020-01-01,ndvi,0.6668217581211854,0.2047941777721014,0.05119854444302535
Pinus sylvestris,Sanos,2020-02-01,evi,0.3697260273741448,0.07302810835466225,0.01154675778071521
Pinus sylvestris,Sanos,2020-02-01,nbr,0.597963908906786,0.0941527242516504,0.014886852827249383
Pinus sylvestris,Sanos,2020-02-01,ndvi,0.7948390100745775,0.04067616884301722,0.006431467001675521
Pinus sylvestris,Sanos,2020-03-01,evi,0.36656855714729575,0.06452981836778714,0.016132454591946784
Pinus sylvestris,Sanos,2020-03-01,nbr,0.4672335282205543,0.11796873320073614,0.029492183300184036
